
---------- Begin Simulation Statistics ----------
simSeconds                                   2.197581                       # Number of seconds simulated (Second)
simTicks                                 2197580503000                       # Number of ticks simulated (Tick)
finalTick                                2197580503000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3326.12                       # Real time elapsed on the host (Second)
hostTickRate                                660704124                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     726584                       # Number of bytes of host memory used (Byte)
simInsts                                    908544426                       # Number of instructions simulated (Count)
simOps                                     1550189352                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   273155                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     466066                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2197580504                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               2.418793                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.413429                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      2318968706                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                 44690214                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1883260536                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                5833223                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            813469562                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        2223628873                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved            25115274                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2197554317                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.856980                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.395891                       # Number of insts issued each cycle (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000012                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000012                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000012                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000012                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 49470.112360                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 49470.112360                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 49470.112360                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 49470.112360                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs            1                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            1                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs              1                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          260                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           260                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          260                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          260                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         1965                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         1965                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         1965                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         1965                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     91908000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     91908000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     91908000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total     91908000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000011                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000011                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000011                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000011                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 46772.519084                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 46772.519084                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 46772.519084                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 46772.519084                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   1713                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    183248860                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       183248860                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         2225                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          2225                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    110071000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    110071000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    183251085                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    183251085                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000012                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000012                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 49470.112360                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 49470.112360                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          260                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          260                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         1965                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         1965                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst     91908000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total     91908000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000011                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000011                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 46772.519084                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 46772.519084                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 2197580503000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           249.993466                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            183250824                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               1964                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           93304.900204                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick              107000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   249.993466                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.976537                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.976537                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          251                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           55                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          195                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.980469                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          366504134                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         366504134                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2197580503000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  14069880                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                  446564366                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 13373731                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             2363658920                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                  592                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                463703436                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               278262779                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    27                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   6410675                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                      716                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents       14047468                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         767231                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect         4273                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               771504                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1878772038                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1868286163                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                1432058465                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1764711576                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.850156                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.811497                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock          16000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                   217478027                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads               162199108                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  212                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation            14047468                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores              108562912                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   49                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                      5                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          301504328                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              4.690853                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            14.811090                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              293710267     97.41%     97.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               130179      0.04%     97.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                94151      0.03%     97.49% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               585148      0.19%     97.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                26683      0.01%     97.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                    2      0.00%     97.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69              1168746      0.39%     98.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    2      0.00%     98.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99              3480655      1.15%     99.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 14      0.00%     99.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119            2182460      0.72%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              10156      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                 92      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                196      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               2164      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              49915      0.02%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                294      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              11881      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                359      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                665      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               1601      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               3768      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               1676      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               3334      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259              11080      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               2800      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               1254      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               1848      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               1153      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            21785      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              383                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            301504328                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               345521137                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               177645679                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                        58                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        50                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2197580503000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               183251109                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                        70                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2197580503000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 2197580503000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles               14069880                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                206069207                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               523825850                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles      908596896                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 279754241                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             265238243                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             2409817659                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                    85                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              218028117                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 899542                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 370348                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          4288486045                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  7906372738                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               2777515857                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     18367                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2693890377                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps               1594595637                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                18807878                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                   7                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 826636020                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       4431273470                       # The number of ROB reads (Count)
system.cpu.rob.writes                      4834141105                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                908544426                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1550189352                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    54                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              7101033                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          74904                       # Transaction distribution (Count)
system.l2bus.transDist::WriteClean                257                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict            3201510                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                2224                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               2224                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         7101035                       # Transaction distribution (Count)
system.l2bus.transDist::CleanInvalidReq       7015580                       # Transaction distribution (Count)
system.l2bus.transDist::CleanInvalidResp      7015580                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         5642                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     31508559                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                 31514201                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       125696                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    459284480                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 459410176                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                               146                       # Total snoops (Count)
system.l2bus.snoopTraffic                        8576                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples            14118985                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000010                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.003182                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                  14118842    100.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       143      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total              14118985                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 2197580503000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy          17545418000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             5892000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy         28319459000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests        17395241                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      7101982                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            1                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               142                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          142                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              1392                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             83431                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                84823                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             1392                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            83431                       # number of overall hits (Count)
system.l2cache.overallHits::total               84823                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             573                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data         7017863                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total            7018436                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            573                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data        7017863                       # number of overall misses (Count)
system.l2cache.overallMisses::total           7018436                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     56772000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 641305592000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  641362364000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     56772000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 641305592000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 641362364000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1965                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data       7101294                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          7103259                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1965                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data      7101294                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         7103259                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.291603                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.988251                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.988059                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.291603                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.988251                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.988059                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 99078.534031                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 91381.891040                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 91382.519410                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 99078.534031                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 91381.891040                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 91382.519410                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.demandMshrMisses::cpu.inst          573                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data      7017863                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total        7018436                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          573                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data      7017863                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total       7018436                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     45332000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data 500948352000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 500993684000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     45332000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data 500948352000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total 500993684000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.291603                       # mshr miss ratio for demand accesses (Ratio)
